11,40,0.98,12073.629488 
11,41,1.05,12058.720607 
25,0,0.97,12048.051568 
25,1,0.98,12061.796027 
25,2,0.98,12074.722007 
25,3,0.99,12071.864072 
25,4,0.97,12070.036091 
25,5,1.09,12048.377110 
25,6,0.99,12071.763761 
25,7,1.07,11947.584670 
25,8,0.97,12070.623249 
25,9,1.00,12066.664677 
25,10,0.98,12076.980506 
25,11,0.97,12071.540495 
25,12,0.97,12068.886203 
25,13,0.99,12073.059838 
25,14,0.97,12075.965291 
25,15,0.97,12072.975690 
25,16,0.97,12042.064412 
25,17,0.98,12074.380472 
25,18,0.97,12054.949727 
25,19,0.97,12075.701396 
25,20,0.97,12078.698827 
25,21,0.98,12078.128698 
25,22,0.97,12072.650435 
25,23,0.96,12070.864276 
25,24,0.97,12067.916004 
25,26,1.04,11986.698020 
25,27,1.06,12060.797897 
25,28,0.98,11994.524288 
25,29,1.06,12055.117523 
25,30,0.97,12071.255762 
25,31,1.04,12060.565347 
25,32,0.99,12068.648490 
25,33,1.04,12059.625549 
25,34,0.98,12066.022947 
25,35,0.98,12064.831806 
25,36,0.99,12062.938102 
25,37,1.08,12054.530259 
25,38,0.98,12071.579323 
25,39,1.04,12054.149536 
25,40,0.99,12071.648891 
25,41,1.05,12051.480311 
11,42,1.06,11982.544817 
11,43,0.98,12009.120243 
11,44,1.05,12063.594045 
11,45,1.05,12059.535129 
11,46,1.05,12030.418046 
11,47,1.07,12063.783894 
11,48,1.04,12035.840348 
11,49,0.98,12076.650988 
11,50,0.97,12076.086720 
11,51,0.98,12066.456148 
11,52,1.04,12040.332356 
11,53,0.97,12072.309018 
11,54,0.98,12070.147695 
11,55,1.07,12049.457003 
43,0,0.98,12059.875017 
43,1,0.98,12068.456062 
43,2,0.99,12076.145815 
43,3,0.99,12074.310064 
43,4,0.98,12070.425906 
43,5,1.04,12057.572873 
43,6,0.98,12071.676395 
43,7,1.08,12061.224262 
43,8,0.97,12072.787979 
43,9,0.99,12074.815083 
43,10,0.98,12074.790802 
43,11,0.97,12073.635962 
43,12,0.97,12075.683587 
43,13,1.00,12074.717151 
43,14,0.97,12068.488402 
43,15,0.97,12073.535622 
43,16,0.99,12076.556265 
43,17,0.97,12076.163625 
43,18,0.97,12074.724435 
43,19,0.97,12072.173104 
43,20,0.97,12070.574722 
43,21,0.98,12075.715157 
43,22,0.97,12072.955462 
43,23,0.97,12071.676395 
43,24,0.97,12075.158261 
43,25,0.98,12072.260477 
43,26,0.97,12052.546246 
43,27,0.98,12076.201674 
43,28,0.97,12073.612495 
43,29,0.99,12073.205482 
43,30,0.97,12071.568807 
43,31,0.97,12074.321394 
43,32,0.98,12077.196686 
43,33,0.97,12072.190902 
43,34,0.97,12074.170867 
43,35,0.98,12075.277244 
43,36,0.98,12073.611686 
43,37,0.99,12076.208960 
43,38,0.97,12071.631904 
43,39,0.98,12076.730330 
43,40,0.98,12073.719310 
25,42,1.06,12002.648673 
25,43,0.98,12078.416995 
25,44,0.99,12070.144460 
25,45,1.04,12008.923304 
25,46,1.04,12003.974744 
25,47,1.06,12065.454015 
25,48,0.98,12069.549262 
25,49,0.97,12075.617211 
25,50,0.97,12067.713898 
25,51,0.97,12073.365695 
25,52,0.98,12064.552237 
25,53,0.97,12060.717150 
25,54,0.97,12071.428865 
25,55,1.05,12063.972133 
43,41,0.98,12051.593991 
43,42,0.99,12073.343847 
43,44,1.06,12037.775426 
43,45,1.04,12065.786963 
43,46,0.99,12038.625738 
43,47,1.06,12030.164974 
43,48,1.05,12015.884115 
43,49,0.98,12077.116529 
43,50,0.99,12010.921809 
43,51,0.98,12070.154974 
43,52,0.99,12071.213700 
43,53,0.97,12062.330691 
43,54,0.98,12073.538858 
43,55,1.04,12056.121167 
10,0,1.10,12016.179867 
10,1,1.00,12029.847646 
10,2,0.99,12062.913869 
10,3,1.01,12070.925747 
10,4,0.97,12076.191959 
10,5,1.08,12057.191958 
10,6,0.98,12074.272027 
10,7,1.05,12052.812356 
10,8,0.98,12053.847878 
10,9,1.00,12069.407749 
10,11,0.98,12073.650527 
10,12,1.04,12062.237000 
10,13,1.00,12072.520986 
10,14,0.97,12074.491348 
10,15,0.97,12069.508830 
10,16,0.97,12074.057570 
10,17,0.98,12046.377400 
10,18,1.05,12056.911129 
10,19,0.98,12046.522401 
10,20,1.05,12007.352831 
10,21,0.99,12076.466401 
10,22,0.97,12071.728167 
10,23,0.97,11265.383725 
10,24,1.04,11966.541793 
10,25,0.98,11952.366296 
10,26,1.07,12055.011843 
10,27,0.99,12073.149651 
10,28,0.98,12063.326651 
10,29,1.06,12016.241585 
10,30,0.98,12072.850279 
10,31,0.98,12072.844615 
10,32,1.05,12056.117132 
10,33,1.05,11981.339818 
10,34,1.06,12021.552437 
10,35,0.99,12069.689161 
10,36,1.06,12058.634237 
10,37,1.00,12075.291004 
10,38,1.05,12011.396712 
10,39,1.00,12068.852243 
10,40,1.05,12002.843806 
10,41,0.98,12070.554502 
14,0,0.98,12068.012208 
14,1,0.98,12069.081879 
14,2,0.97,12065.526745 
14,3,1.00,12070.362822 
14,4,0.98,12069.095625 
14,5,1.08,12057.632595 
14,6,0.98,12066.768944 
14,7,1.05,12058.457464 
14,8,0.97,12069.855750 
14,9,0.98,12074.133641 
14,10,0.97,12067.772104 
14,11,0.97,12068.883777 
14,12,0.97,12075.478793 
14,13,0.98,12060.312621 
14,15,0.97,12068.582190 
14,16,0.97,12074.866882 
14,17,0.98,12024.409873 
14,18,1.06,12052.164842 
14,19,1.04,12059.243697 
14,20,1.03,12058.818279 
14,21,0.97,12052.805905 
14,22,0.97,12075.548406 
14,23,0.98,12072.135080 
14,24,1.04,12010.750437 
14,25,0.97,12046.023773 
14,26,1.04,12059.049954 
14,27,1.04,12057.205677 
14,28,1.04,12062.184502 
14,29,0.98,12072.837333 
14,30,0.97,12040.767738 
14,31,0.98,12002.459943 
14,32,1.04,12054.745636 
14,33,1.04,12054.335861 
14,34,0.97,12074.380472 
14,35,0.97,12067.435813 
14,36,0.99,11975.449018 
14,37,1.00,12070.863467 
14,38,0.97,12071.446661 
14,39,0.99,12040.826488 
14,40,1.06,12044.197972 
14,41,0.98,12065.811208 
37,0,1.07,11995.807027 
37,1,1.00,12058.175769 
37,2,0.99,12071.419158 
37,3,1.01,12064.692828 
37,4,0.99,12061.078907 
37,5,1.10,12058.256483 
37,6,1.00,12065.937281 
37,7,1.09,12055.695162 
37,8,0.99,12064.618492 
37,9,1.00,12065.454015 
37,10,0.98,12068.108414 
37,11,0.98,12063.787933 
37,12,1.00,12063.951127 
37,13,1.00,12069.765985 
37,14,0.98,11991.451942 
37,15,0.99,12066.685692 
37,16,0.98,12066.016482 
37,17,0.99,12073.859305 
37,18,0.98,12072.776651 
37,19,1.00,12061.841253 
37,20,0.99,12065.255224 
37,21,0.99,12070.194602 
37,22,0.99,12071.301059 
37,23,0.99,12061.479450 
37,24,1.00,12062.015702 
37,25,0.99,12064.232284 
37,26,0.99,12071.936879 
37,27,0.99,12073.791330 
37,28,0.99,12066.385023 
37,29,0.99,12065.001493 
37,30,0.99,12061.841253 
37,31,0.99,12061.450377 
37,32,0.99,12071.509756 
37,33,0.99,12070.307827 
37,34,0.98,12077.544048 
37,35,0.99,12063.594045 
37,36,0.99,12059.499608 
37,38,1.07,12022.883491 
37,39,1.06,12056.955512 
37,40,1.00,12059.076594 
37,41,1.06,12056.460055 
10,42,1.07,12044.491899 
10,43,0.98,12021.193848 
10,44,0.99,12067.321834 
10,45,0.99,12071.423203 
10,46,0.99,12077.972408 
10,47,1.01,12071.220980 
10,48,0.98,12048.045122 
10,49,0.97,12071.349593 
10,50,0.97,12074.557712 
10,51,0.98,12073.525102 
10,52,0.99,12016.259218 
10,53,0.97,12073.247558 
10,54,1.07,12055.771002 
10,55,0.99,12067.911153 
14,42,1.00,12072.351087 
14,43,0.98,12066.835224 
14,44,1.04,12053.370419 
14,45,1.04,12014.527365 
14,46,1.06,12043.447517 
14,47,1.00,12069.943089 
14,48,0.98,12072.186857 
14,49,0.97,12071.951440 
14,50,0.97,12070.515680 
14,51,0.97,12070.648322 
14,52,1.04,12053.467198 
14,53,0.97,12069.943089 
14,54,0.97,12042.966856 
14,55,0.98,12073.673994 
18,0,1.06,12027.801882 
18,1,0.98,12014.964890 
18,2,0.98,12060.027610 
18,3,1.00,12071.095605 
18,4,0.97,12077.867137 
18,5,1.05,12061.661156 
18,6,0.98,12062.729701 
18,7,1.08,12062.820169 
18,8,0.97,12080.180278 
18,9,0.98,12080.608825 
18,10,0.98,12077.463886 
18,11,0.97,12077.613685 
18,12,0.98,12079.105400 
18,13,0.99,12075.813105 
18,14,0.97,12079.077862 
18,15,0.97,12079.314367 
18,16,0.97,12077.682513 
18,17,0.97,12056.585933 
18,19,1.04,12064.981292 
18,20,1.04,12066.585467 
18,21,0.98,12064.388219 
18,22,0.97,12072.361605 
18,23,1.04,12065.908187 
18,24,1.04,12061.730610 
18,25,0.97,12075.053848 
18,26,1.05,12062.861364 
18,27,1.04,12062.354922 
18,28,1.05,12066.390681 
18,29,1.04,12061.092635 
18,30,0.97,12070.692806 
18,31,0.99,12067.543327 
18,32,1.04,12060.742182 
18,33,0.99,12073.991211 
18,34,0.98,12071.169212 
18,35,0.97,12074.539907 
18,36,0.99,12076.560313 
18,37,1.06,12061.113631 
18,38,0.98,12076.625890 
18,39,1.04,12034.666414 
18,40,0.98,12074.665353 
18,41,1.06,12049.681871 
37,42,1.01,12069.626893 
37,43,0.99,12067.361443 
37,44,1.00,12065.449166 
37,45,1.06,12056.755388 
37,46,1.00,12066.721256 
37,47,1.08,12048.705893 
37,48,1.06,12045.613785 
37,49,0.98,12066.279954 
37,50,0.99,12070.065205 
37,51,1.00,12066.161956 
37,52,1.00,12062.947795 
37,53,0.99,12069.581608 
37,54,0.99,12067.810908 
37,55,1.00,12065.887174 
18,42,1.09,12036.763574 
18,43,0.98,12072.485388 
18,44,0.99,12069.432817 
18,45,1.04,12061.175810 
18,46,1.04,12058.997484 
18,47,1.06,12063.219212 
18,48,0.98,12073.546141 
18,49,0.96,12076.598364 
18,50,0.97,12077.940017 
18,51,0.97,12081.509763 
18,52,1.04,12062.323422 
18,53,0.97,12073.799422 
18,54,0.98,12071.537259 
18,55,1.04,12061.345394 
28,0,1.09,12006.634168 
28,1,1.06,12038.988585 
28,2,1.05,12033.544155 
28,3,1.06,12043.547358 
28,4,1.05,12034.322318 
28,5,1.14,12011.227729 
28,6,1.04,12029.303005 
28,7,1.14,12030.589980 
28,8,1.04,12047.827566 
28,9,1.08,12043.346068 
28,10,1.05,12040.747618 
28,11,1.06,12044.391238 
28,12,1.06,12043.474892 
28,13,1.05,12042.217359 
28,14,1.05,12031.541329 
28,15,1.03,12034.314279 
28,16,1.04,12033.614893 
28,17,1.04,12031.186163 
28,18,1.06,12044.785841 
28,19,1.04,12034.130983 
28,20,1.05,12037.254197 
28,21,1.03,12042.627920 
28,22,1.05,12041.541201 
28,23,1.04,12018.611362 
28,24,1.05,12038.612061 
28,25,1.05,12036.946950 
28,26,1.05,12038.911348 
28,27,1.05,12029.989036 
28,29,1.12,12017.601126 
28,30,1.05,12034.063455 
28,31,1.00,12042.275319 
28,32,1.07,12022.726220 
28,33,0.99,12066.629113 
28,34,0.98,12063.464789 
28,35,0.97,12061.556977 
28,36,1.05,12025.122638 
28,37,1.00,12059.420492 
28,38,0.99,12059.399503 
28,39,1.00,12065.037047 
28,40,1.05,12023.045580 
28,41,0.99,12062.552001 
30,0,0.99,12069.525003 
30,1,0.97,12073.948321 
30,2,0.98,12078.083349 
30,3,0.99,12077.793449 
30,4,0.97,12075.353330 
30,5,1.08,12063.110967 
30,6,0.98,12077.009654 
30,7,1.06,12064.464976 
30,8,0.97,12076.619413 
30,9,0.99,12075.656065 
30,10,0.97,12080.309082 
30,11,0.97,12081.700987 
30,12,0.97,12079.951030 
30,13,1.00,12080.612066 
30,14,0.97,12081.067379 
30,15,0.97,12075.086224 
30,16,0.97,12073.334946 
30,17,0.98,12072.273421 
30,18,0.97,12081.649129 
30,19,0.97,12067.783422 
30,20,0.97,12074.511581 
30,21,0.97,12078.792773 
30,22,0.97,12079.902428 
30,23,0.97,12077.558624 
30,24,0.97,12080.197290 
30,25,0.97,12077.820981 
30,26,0.97,12075.843866 
30,27,0.97,12073.847976 
30,28,0.97,12078.180526 
30,29,0.97,12043.510320 
30,31,1.04,12058.259711 
30,32,1.05,12060.059905 
30,33,0.99,12078.914258 
30,34,0.97,12081.843598 
30,35,0.97,12070.159017 
30,36,1.05,12058.931290 
30,37,1.00,12076.910877 
30,38,1.05,12039.624224 
30,39,1.07,12064.296920 
30,40,1.07,12064.925538 
30,41,0.99,12073.865779 
5,0,1.13,12010.993883 
5,1,0.99,12042.218969 
5,2,0.98,12066.692158 
5,3,0.99,12018.091791 
5,4,0.98,12076.475306 
5,6,1.04,12050.766030 
5,7,1.06,12060.720380 
5,8,0.99,12069.403706 
5,9,1.07,12058.763389 
5,10,0.98,12071.263851 
5,11,0.97,12070.137990 
5,12,0.99,12073.841502 
5,13,1.08,12055.711298 
5,14,0.99,12065.647963 
5,15,0.98,12074.647548 
5,16,0.96,12067.248274 
5,17,1.06,12045.865091 
5,18,0.98,12063.584351 
5,19,1.07,12036.445093 
5,20,0.98,12065.901721 
5,21,1.04,12046.124462 
5,22,0.98,12075.704634 
5,23,0.98,12067.872348 
5,24,1.06,12055.157859 
5,25,0.99,12069.778924 
5,26,1.07,12039.250879 
5,27,1.07,12052.894611 
5,28,1.04,12056.561726 
5,29,1.05,12061.012691 
5,30,0.98,12067.272524 
5,31,0.99,12073.281542 
5,32,1.05,12057.686668 
5,33,1.07,12022.578582 
5,34,0.98,12073.359221 
5,35,0.97,12070.385468 
5,36,0.99,12072.069552 
5,37,1.06,12056.090506 
5,38,1.08,12054.801297 
5,39,0.99,12063.482562 
5,40,1.04,12058.966809 
5,41,1.06,12029.343168 
5,42,0.99,12072.485388 
5,43,0.99,12070.335324 
20,0,1.04,11973.961304 
20,1,0.99,12036.801375 
20,2,0.99,12065.475026 
20,3,1.02,12068.796453 
20,4,0.97,12077.850132 
20,5,1.09,12055.562849 
20,6,0.98,12075.075702 
20,7,1.08,12062.497077 
20,8,0.97,12073.216001 
20,9,0.99,12068.136710 
20,10,0.97,12072.023440 
20,11,0.98,12079.294118 
20,12,0.97,12068.696193 
20,13,0.99,12069.495083 
20,14,0.97,12068.897523 
20,15,0.98,12070.755893 
20,16,0.97,12067.068016 
20,17,0.98,12074.303589 
20,18,0.97,12078.145704 
20,19,0.97,12067.300008 
20,21,1.06,12061.071640 
20,22,0.97,12070.759129 
20,23,0.97,12075.485269 
20,24,1.03,12051.514173 
20,25,0.98,12071.801782 
20,26,1.04,12058.585805 
20,27,0.98,12073.194963 
20,28,1.07,12038.904911 
20,29,1.04,12062.005202 
20,30,0.97,12041.379418 
20,31,0.98,12072.565484 
20,32,1.06,12062.913061 
20,33,0.99,12068.824752 
20,34,0.97,12072.461925 
20,35,0.97,12073.515392 
20,36,1.04,12058.509123 
