1,0,1.48,5726.845528 
1,2,1.51,5723.854776 
1,3,1.40,5730.716889 
1,4,1.41,5731.926554 
1,5,1.50,5724.417169 
1,6,1.41,5730.563027 
1,7,1.42,5730.671313 
1,8,1.41,5731.279536 
1,9,1.50,5725.051721 
1,10,1.42,5731.060371 
1,11,1.50,5725.947392 
1,12,1.41,5727.344048 
1,13,1.41,5730.548079 
1,14,1.41,5730.789082 
1,15,1.41,5730.987442 
1,16,1.43,5730.750797 
1,17,1.42,5730.605320 
1,18,1.44,5731.117258 
1,19,1.42,5730.977961 
1,20,1.43,5729.556207 
1,21,1.44,5730.006717 
1,22,1.43,5730.588184 
1,23,1.43,5730.153622 
1,24,1.49,5727.376825 
1,25,1.42,5730.357041 
1,26,1.43,5729.255906 
1,27,1.43,5730.913055 
1,28,1.42,5717.962126 
1,29,1.43,5723.843864 
1,30,1.44,5730.338449 
1,31,1.43,5730.984889 
1,32,1.42,5729.615615 
1,33,1.58,5724.332039 
1,34,1.42,5730.556829 
1,35,1.42,5729.940011 
1,36,1.42,5730.790905 
1,37,1.40,5726.197473 
1,38,1.41,5729.948759 
1,39,1.42,5730.833931 
1,40,1.41,5730.478444 
1,41,1.40,5731.164300 
1,42,1.41,5730.913785 
1,43,1.41,5729.936001 
1,44,1.42,5730.492662 
52,0,1.51,5727.121907 
52,1,1.44,5728.486710 
52,2,1.44,5728.464122 
52,3,1.43,5728.963288 
52,4,1.43,5728.855796 
52,5,1.43,5729.679762 
52,6,1.43,5726.102098 
52,7,1.50,5721.263596 
52,8,1.42,5728.607669 
52,9,1.42,5729.950946 
52,10,1.42,5728.616049 
52,11,1.42,5729.847062 
52,12,1.43,5729.173547 
52,13,1.43,5729.439581 
52,14,1.43,5728.713695 
52,15,1.43,5728.025875 
52,16,1.45,5728.107837 
52,17,1.44,5729.309112 
52,18,1.46,5728.163572 
52,19,1.43,5729.312028 
52,20,1.45,5728.011669 
52,21,1.44,5729.468737 
52,22,1.44,5728.606212 
52,23,1.44,5726.758141 
52,24,1.46,5727.573491 
52,25,1.45,5727.917326 
52,26,1.45,5729.022684 
52,27,1.46,5726.639081 
52,28,1.44,5729.299637 
52,29,1.44,5729.642585 
52,30,1.44,5729.345920 
52,31,1.44,5725.671491 
52,32,1.43,5725.439289 
52,33,1.43,5728.402188 
52,34,1.43,5729.552562 
52,35,1.43,5729.265745 
52,36,1.42,5730.505058 
52,37,1.43,5729.151682 
52,38,1.44,5728.927214 
52,39,1.45,5729.254812 
52,40,1.44,5728.833570 
52,41,1.42,5729.425003 
52,42,1.43,5729.586093 
38,0,1.49,5728.296539 
38,1,1.41,5728.678352 
38,2,1.42,5729.308383 
38,3,1.41,5730.365062 
38,4,1.40,5731.317099 
38,5,1.41,5731.692385 
38,6,1.40,5731.678161 
38,7,1.47,5729.371795 
38,8,1.40,5731.712446 
38,9,1.40,5727.507570 
38,10,1.41,5731.533366 
38,11,1.42,5732.162931 
38,12,1.42,5731.334239 
38,13,1.40,5731.146431 
38,14,1.40,5730.971762 
38,15,1.41,5730.907586 
38,16,1.43,5723.572166 
38,17,1.42,5731.457142 
38,18,1.43,5731.091367 
38,19,1.41,5730.975773 
38,20,1.42,5731.870016 
38,21,1.43,5730.750433 
38,22,1.42,5730.023849 
38,23,1.42,5729.261372 
38,24,1.43,5730.111336 
38,25,1.43,5731.362320 
38,26,1.43,5730.781425 
38,27,1.43,5730.374176 
38,28,1.43,5730.956812 
38,29,1.42,5731.503460 
38,30,1.43,5731.022812 
38,31,1.43,5730.920713 
38,32,1.41,5731.619804 
38,33,1.41,5730.862372 
38,34,1.41,5718.436592 
38,35,1.40,5731.853602 
38,36,1.40,5731.633664 
38,37,1.40,5730.866018 
38,39,1.49,5728.274681 
38,40,1.49,5728.344263 
38,41,1.41,5731.534095 
38,42,1.41,5731.193473 
38,43,1.41,5731.761321 
26,0,1.50,5724.577249 
26,1,1.44,5728.480517 
26,2,1.43,5729.364142 
26,3,1.43,5727.734112 
26,4,1.44,5728.949077 
26,5,1.43,5729.308383 
26,6,1.43,5728.381058 
26,7,1.50,5726.676583 
26,8,1.42,5729.109411 
26,9,1.42,5728.916283 
26,10,1.42,5728.955636 
26,11,1.44,5728.909360 
26,12,1.43,5729.157149 
26,13,1.43,5729.719855 
26,14,1.45,5717.430398 
26,15,1.43,5729.783275 
26,16,1.44,5729.982294 
26,17,1.44,5729.603223 
26,18,1.46,5730.343188 
26,19,1.43,5729.589008 
26,20,1.45,5728.235337 
26,21,1.44,5729.616708 
26,22,1.45,5729.639305 
26,23,1.44,5729.973546 
26,24,1.46,5725.778864 
26,25,1.46,5730.129198 
26,27,1.53,5727.226420 
26,28,1.54,5726.728285 
26,29,1.44,5729.434843 
26,30,1.45,5729.575159 
26,31,1.45,5729.417714 
26,32,1.45,5729.658622 
26,33,1.44,5730.174036 
26,34,1.51,5727.284323 
26,35,1.44,5720.751601 
26,36,1.44,5728.730091 
26,37,1.44,5729.685229 
26,38,1.51,5726.674398 
26,39,1.45,5730.204658 
26,40,1.49,5705.160662 
26,41,1.49,5727.049805 
26,42,1.43,5730.269547 
26,43,1.51,5725.404351 
20,0,1.50,5727.548725 
20,1,1.43,5728.845776 
20,2,1.43,5728.507113 
20,3,1.43,5729.696346 
20,4,1.42,5729.259914 
20,5,1.43,5728.870189 
20,6,1.43,5729.331707 
20,7,1.50,5725.924642 
20,8,1.42,5729.972817 
20,9,1.43,5728.469587 
20,10,1.43,5728.719889 
20,11,1.44,5729.116699 
20,12,1.43,5729.047645 
20,13,1.43,5729.914860 
20,14,1.43,5729.709831 
20,15,1.43,5726.841705 
20,16,1.43,5728.625158 
20,17,1.43,5729.870208 
20,18,1.45,5729.165894 
20,19,1.43,5728.475781 
20,21,1.52,5726.704983 
20,22,1.44,5729.634567 
20,23,1.51,5722.537260 
20,24,1.54,5726.965325 
20,25,1.45,5729.869479 
20,26,1.52,5726.267005 
20,27,1.46,5729.015761 
20,28,1.51,5726.462685 
20,29,1.43,5730.624279 
20,30,1.45,5728.908267 
20,31,1.44,5729.358493 
20,32,1.43,5729.327880 
20,33,1.43,5729.593929 
20,34,1.50,5725.679316 
20,35,1.43,5729.296539 
20,36,1.51,5726.487623 
20,37,1.49,5727.220229 
20,38,1.44,5726.553339 
20,39,1.51,5726.556434 
20,40,1.43,5730.006353 
20,41,1.43,5730.020569 
20,42,1.43,5729.979014 
20,43,1.49,5726.578279 
4,0,1.50,5728.139165 
4,1,1.42,5731.198943 
4,2,1.41,5729.613428 
4,3,1.40,5730.955353 
4,5,1.49,5720.764318 
4,6,1.50,5726.418815 
4,7,1.48,5726.034026 
4,8,1.47,5729.309112 
4,9,1.42,5730.904304 
4,10,1.48,5724.225812 
4,11,1.42,5730.026766 
4,12,1.48,5727.572763 
4,13,1.49,5724.376786 
4,14,1.49,5724.444454 
4,15,1.41,5731.454224 
4,16,1.48,5727.714808 
4,17,1.41,5730.995829 
4,18,1.44,5730.413549 
4,19,1.41,5730.689908 
4,20,1.52,5726.205482 
4,21,1.49,5727.180900 
4,22,1.42,5730.508339 
4,23,1.49,5727.520681 
4,24,1.45,5728.942154 
4,25,1.44,5730.145967 
4,26,1.49,5727.318556 
4,27,1.44,5730.510892 
4,28,1.42,5730.786165 
4,29,1.42,5731.027917 
4,30,1.42,5730.860548 
4,31,1.50,5723.552527 
4,32,1.41,5722.804133 
4,33,1.42,5723.834771 
4,34,1.50,5725.081924 
4,35,1.41,5730.891177 
4,36,1.50,5724.754075 
4,37,1.46,5727.912590 
4,38,1.49,5721.184374 
4,39,1.50,5725.302451 
4,40,1.47,5723.694736 
4,41,1.46,5728.915919 
4,42,1.40,5731.534825 
4,43,1.41,5730.658552 
4,44,1.49,5729.112691 
2,0,1.50,5725.057907 
2,1,1.42,5731.151172 
2,3,1.41,5731.259114 
2,4,1.48,5728.956365 
2,5,1.42,5730.610789 
2,6,1.48,5722.440552 
2,7,1.48,5728.158107 
2,8,1.47,5722.671784 
2,9,1.43,5730.857996 
2,10,1.49,5728.636817 
2,11,1.43,5730.711055 
2,12,1.48,5727.860138 
2,13,1.48,5729.039082 
2,14,1.48,5727.138658 
2,15,1.41,5730.192263 
2,16,1.49,5727.341499 
2,17,1.42,5730.301628 
2,18,1.43,5602.121616 
2,19,1.42,5730.419018 
2,20,1.52,5727.962493 
2,21,1.51,5727.834277 
2,22,1.43,5729.992501 
2,23,1.53,5728.016404 
2,24,1.45,5730.102587 
2,25,1.43,5729.946936 
2,26,1.44,5730.409539 
2,27,1.50,5717.363258 
2,28,1.51,5726.880120 
2,29,1.42,5720.111826 
2,30,1.52,5727.632494 
2,31,1.52,5723.563438 
2,32,1.43,5730.537142 
2,33,1.43,5726.113018 
2,34,1.51,5727.832456 
2,35,1.42,5731.003121 
2,36,1.49,5728.237887 
2,37,1.48,5727.745039 
2,38,1.48,5727.584053 
2,39,1.49,5727.612826 
2,40,1.47,5726.921266 
2,41,1.47,5728.361021 
2,42,1.41,5731.509660 
2,43,1.48,5727.965772 
2,44,1.49,5727.891100 
8,0,1.50,5724.543049 
8,1,1.42,5729.572061 
8,2,1.42,5729.148585 
8,3,1.41,5730.134848 
8,4,1.40,5731.110329 
8,5,1.41,5727.656714 
8,6,1.40,5728.880392 
8,7,1.46,5727.645059 
8,9,1.47,5713.548511 
8,10,1.50,5720.226437 
8,11,1.40,5731.287559 
8,12,1.48,5724.111768 
8,13,1.42,5730.874769 
8,14,1.51,5725.400166 
8,15,1.41,5731.636582 
8,16,1.50,5727.141207 
8,17,1.41,5725.152520 
8,18,1.44,5730.990723 
8,19,1.41,5730.700117 
